media_ID,media_ok,media_type,media_titre,media_playlist,media_pseudo,media_affiche,media_date_sortie,media_realisateurs,media_acteurs,media_genre,media_nationalite,media_annonce,media_nbSaison,media_synopsis,media_nbVisite,media_date_ajout,media_date_last_mod,media_nbCom,media_lien_amazone,media_etat,media_supprimer,media_youtube,media_youtube2,media_youtube3
411,1,film,L'Arme fatale 2,http://gdata.youtube.com/feeds/api/playlists/F985A806CCECB3BE?alt=rss,admin,http://fr.web.img3.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/62/88/29/18657265.jpg,1989,Richard Donner,"Mel Gibson, Danny Glover, Joe Pesci",Action,USA,,,"Quand Martin Riggs, alias ""Arme Fatale"", est séduit par la secrétaire d'un dangereux malfaiteur et que ce dernier, mauvais joueur, assassine la belle, que fait-il ? Il se venge. Et comment ? A l'aide de voitures de police, revolvers et armes en tout genre, folles poursuites et gags cocasses. Et qui le met en valeur ? Roger Murtaugh, flic qui n'aspire qu'à une vie paisible...",97,1366202739,,0,,1,0,http://www.youtube.com/watch?v=ey-FF-3HAZs,,
412,1,film,L'Arme fatale 3,http://gdata.youtube.com/feeds/api/playlists/2FD6431FF6BC12C9?alt=rss,admin,http://fr.web.img3.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/36/32/02/18657266.jpg,1992,Richard Donner,"Mel Gibson, Danny Glover, Joe Pesci",Action,USA,,,"Roger Murtaugh, brillant sergent de la police de Los Angeles, se prépare à partir à la retraite. Mais, à la suite d'une imprudence, son coéquipier Martin Riggs dit ""Arme Fatale"" et lui-même se voient rétrogradés au rang de simple flic. Les deux amis décident alors de poursuivre pour leur propre compte une enquête qu'ils avaient engagée sur un trafic d'armes volées dans leur commissariat.",171,1366202739,,0,,1,0,http://www.youtube.com/watch?v=w0Y6L5Y9M3s,,
413,1,film,L'Arme fatale 4,http://gdata.youtube.com/feeds/api/playlists/887074E4E82CB953?alt=rss,admin,http://fr.web.img4.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/00/02/19/29/affiche.jpg,1998,Richard Donner,"Mel Gibson, Danny Glover, Joe Pesci",Action,USA,,,"On adjoint un nouveau détective au quatuor Riggs, Murtaugh, Cole et Getz pour les besoins d'une enquête sur une série de crimes dans lesquels des faux-monnayeurs sont impliqués. Leurs investigations les conduisent à Wah Sing Ku, un membre de la mafia asiatique...",112,1366202739,,0,,1,0,http://www.youtube.com/watch?v=OOsEYrO4mI8,,
414,11,film,Piège de cristal,http://gdata.youtube.com/feeds/api/playlists/DE0B170D676AA57F?alt=rss,admin,http://fr.web.img2.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/36/04/15/18686563.jpg,1988,John McTiernan,"Bruce Willis, Bonnie Bedelia, Reginald Veljohnson",Action,USA,,,"John McClane, policier new-yorkais, est venu rejoindre sa femme Holly, dont il est separé depuis plusieurs mois, pour les fêtes de Noël dans le secret espoir d'une réconciliation. Celle-ci est cadre dans une multinationale japonaise, la Nakatomi Corporation. Son patron, M. Takagi, donne une soirée en l'honneur de ses employés, à laquelle assiste McClane. Tandis qu'il s'isole pour téléphoner, un commando investit l'immeuble et coupe toutes les communications avec l'extérieur...",140,1366202739,,0,,1,0,http://www.youtube.com/watch?v=XDg9AkYRWCc,,
415,1,film,58 minutes pour vivre,http://gdata.youtube.com/feeds/api/playlists/3A23291D93DEA49B?alt=rss,admin,http://fr.web.img4.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/36/04/14/19052566.jpg,1990,Renny Harlin,"Bruce Willis, William Atherton, Franco Nero",Action,USA,,,"L'inspecteur de police McClane attend que l'avion de son épouse atterrisse dans un aéroport international proche de Washington. D'étranges allers et venues attirent son attention. Il suit des hommes qui communiquent discrètement entre eux jusqu'au sous-sol de l'aéroport. Là, des inconnus tirent sur lui et des mercenaires prennent le contrôle de l'aeroport, coupant toute communication avec l'extérieur. Les passagers des avions prêts a l'atterrissage, dont la femme de McClane, n'ont plus que cinquante-huit minutes pour vivre !",100,1366202739,,0,,1,0,http://www.youtube.com/watch?v=GSqM9QJgzYs,,
416,1,film,Une journée en enfer,http://gdata.youtube.com/feeds/api/playlists/74DFFEB535F4D93A?alt=rss,admin,http://fr.web.img2.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/36/04/16/18686568.jpg,1995,John McTiernan,"Bruce Willis, Jeremy Irons, Samuel L. Jackson",Action,USA,,,"John McClane est cette fois-ci aux prises avec un maître chanteur, facétieux et dangereux, qui dépose des bombes dans New York.",116,1366202739,,0,,1,0,http://www.youtube.com/watch?v=a4EFg89d3Do,,
417,1,film,Die Hard 4 - retour en enfer,http://gdata.youtube.com/feeds/api/playlists/16F8B3A0BBE10C09?alt=rss,admin,http://fr.web.img5.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/63/18/51/18765026.jpg,2007,Len Wiseman,"Bruce Willis, Justin Long, Timothy Olyphant",Action,USA,,,"Pour sa quatrième aventure, l'inspecteur John McClane se trouve confronté à un nouveau genre de terrorisme. Le réseau informatique national qui contrôle absolument toutes les communications, les transports et l'énergie des Etats-Unis, est détruit de façon systématique, plongeant le pays dans le chaos. Le cerveau qui est derrière le complot a tout calculé à la perfection. Ou presque... Il n'avait pas prévu McClane, un flic de la vieille école qui connait deux ou trois trucs efficaces pour déjouer les attaques terroristes.",128,1366202739,,0,,1,0,http://www.youtube.com/watch?v=wMasFgNTtLU,,
418,1,film,Mr. and Mrs. Smith,http://gdata.youtube.com/feeds/api/playlists/18C71AD7471B238C?alt=rss,admin,http://fr.web.img3.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/35/50/84/18432356.jpg,2005,Doug Liman,"Brad Pitt, Angelina Jolie, Vince Vaughn",Action,USA,,,"Mr et Mrs Smith forment un couple tout ce qu'il y a de plus banal. Pourtant, Mr Smith est exécuteur pour une organisation secrète et Mrs Smith tueuse à gage vendant ses services aux plus offrants. Ignorant chacun les activités de leur cher et tendre, ils vont pourtant se retrouver en compétition sur un même ""contrat"". Comme quoi une scène de ménage au fusil mitrailleur c'est quand même plus fun qu'avec la vaisselle de Maman...",78,1366202739,,0,,1,0,http://www.youtube.com/watch?v=-8GzUAmP-Uk,,
419,1,film,Ghost Rider,http://gdata.youtube.com/feeds/api/playlists/711A981D6F953868?alt=rss,admin,http://fr.web.img2.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/35/23/95/18707057.jpg,2007,Mark Steven Johnson,"Nicolas Cage, Eva Mendes, Wes Bentley",Fantastique,USA,,,"Pour sauver son père victime d'un accident, le cascadeur Johnny Blaze a vendu son âme au diable. Mais ce marché a un prix qu'il ne tarde pas à découvrir : humain la journée, il devient le Rider la nuit, un chasseur de primes traquant les âmes échappées de l'enfer. Lorsque Roxanne est menacée, Johnny décide d'utiliser ses pouvoirs pour se retourner contre son Maître.",93,1366202739,,0,,1,0,http://www.youtube.com/watch?v=SmbsnYF8LPA,,
420,1,film,Ghost Rider : L'Esprit de Vengeance,http://gdata.youtube.com/feeds/api/playlists/3560B2CA5D9B037B?alt=rss,admin,http://fr.web.img2.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/85/43/88/19997438.jpg,2012,Mark Neveldine,"Nicolas Cage, Ciarán Hinds, Violante Placido",Action,"ÉMIRATI , AMÉRICAIN",,,"Danny, jeune garçon porteur d’une prophétie, suscite la convoitise de Roarke, un homme mystérieux possédant de grands pouvoirs. On fait alors appel à Johnny Blaze pour se lancer à la recherche de l’enfant en lui proposant comme récompense de le libérer de son alter ego, le Ghost Rider. Poussé par le désir de lever sa malédiction et celui de sauver le garçon, le Rider parviendra-t-il à s’affranchir de la menace de Roarke ?",99,1366202739,,0,,1,0,http://www.youtube.com/watch?v=4pUChUR1-NM,,
421,1,film,Snake Eyes,http://gdata.youtube.com/feeds/api/playlists/niet?alt=rss,admin,http://fr.web.img1.acsta.net/r_160_240/b_1_d6d6d6/medias/nmedia/18/77/98/74/19442716.jpg,1998,Brian De Palma,"Nicolas Cage, Gary Sinise, John Heard",Policier,USA,,,"Le palais des sports d'Atlantic City contient à peine la foule venue assister au match du siècle, où s'affrontent deux poids lourds de la boxe. Soudain des coups de feu éclatent à proximité du ring et le secrétaire d'Etat à la Defense s'effondre, mortellement blessé. L'enquête commence sous la direction de l'inspecteur Rick Santoro, policier corrompu. Rick va s'efforcer de sauver sa réputation ainsi que celle de son ami Kevin Dunne, chargé de la sécurité du secrétaire d'Etat, et qui s'était malencontreusement absenté au moment du drame...",0,1366202739,,0,,0,0,http://www.youtube.com/watch?v=kLqMkR0-HWc,,
422,1,film,Rock,http://gdata.youtube.com/feeds/api/playlists/D374038D7120B266?alt=rss,admin,http://fr.web.img6.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/00/02/51/08/rock.jpg,1996,Michael Bay,"Nicolas Cage, Sean Connery, Ed Harris",Action,USA,,,"Excédé par l'injustice de son gouvernement, le Général Hummel se rend maître de l'île d'Alcatraz et menace de lancer un gaz mortel sur San Francisco. Deux hommes sont chargés de le contrer : un expert en armes chimiques, Stanley Goodspeed, et John Patrick Mason, l'unique prisonnier à s'être évadé d'Alcatraz... Ils se rendent ensemble sur l'île afin de stopper les projets destructeurs du Général.",65,1366202739,,0,,1,0,http://www.youtube.com/watch?v=cw-nsDADNPM,,
423,1,film,Les Ailes de l'enfer,http://gdata.youtube.com/feeds/api/playlists/0C22B4D237EACC21?alt=rss,admin,http://fr.web.img3.acsta.net/r_640_600/b_1_d6d6d6/medias/02/89/63/028963_af.jpg,1997,Simon West,"Nicolas Cage, John Malkovich, John Cusack",Policier,USA,,,"Con Air, c'est la division aeroportée de la police fédérale américaine qui assure le transport des detenus à travers le pays pour comparution devant la cour, urgence médicale ou transfert de prison à prison. Cameron Poe, récemment libéré sur parole, prend place à bord d'un de ces avions pour retrouver sa femme et sa fille, qu'il n'a encore jamais vue. A bord egalement, Cyrus Grissom, surnommé le virus et quelques-uns de ses comparses, qui doivent rejoindre un nouveau quartier de haute sécurité.",361,1366202739,,0,,1,0,http://www.youtube.com/watch?v=-s7b9ltPLjA,,
424,1,film,60 secondes chrono,http://gdata.youtube.com/feeds/api/playlists/468288C1178A408E?alt=rss,admin,http://fr.web.img2.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/00/02/12/73/affiche.jpg,2000,Dominic Sena,"Nicolas Cage, Delroy Lindo, Will Patton",Thriller,USA,,,"Pour sauver son frère Kip qui est entre les mains du redoutable Raymond Calitri, Memphis, un ancien braqueur de voitures, doit voler cinquante bolides d'exception en une nuit. Ses ennemis, ses amis, celle qu'il a toujours aimée et la police, qui n'a jamais réussi à le coincer, l'attendent au tournant.",86,1366202739,,0,,1,0,http://www.youtube.com/watch?v=yHorLLoBy24,,
425,1,film,Payback,http://gdata.youtube.com/feeds/api/playlists/9F00EDDE27E232E5?alt=rss,admin,http://fr.web.img6.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/94/41/53/20537977.jpg,1999,Brian Helgeland,"Mel Gibson, Gregg Henry, David Paymer",Policier,USA,,,"Poussé par sa femme Lynn, Porter, petit gangster teigneux fier d'être à son propre compte, accepte de faire équipe avec Val Resnick, malfrat sans scrupule qui ambitionne d'intégrer l'Organisation. Les deux hommes organisent un hold-up contre la mafia chinoise. L'opération tourne mal, Val s'approprie le magot avec la complicité de Lynn et abat froidement Porter qu'il laisse pour mort. Cinq mois plus tard, Porter refait surface, bien décidé à se venger et à récupérer son du. Il retrouve Resnick, le tue mais se retrouve face à l'Organisation qui veut venger Resnick.",65,1366202739,,0,,1,0,http://www.youtube.com/watch?v=MAAw6Rz43Fw,,
426,1,film,Bad Boys,http://gdata.youtube.com/feeds/api/playlists/6038FA4800C9166D?alt=rss,admin,http://fr.web.img1.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/65/93/84/20404475.jpg,1995,Michael Bay,"Martin Lawrence, Will Smith, Tchéky Karyo",Policier,USA,,,"Si Mike Lowrey est un séducteur invéteré, héritier d'une fortune et policier par passion, son collègue et ami Marcus Burnett est un homme rangé, marié et père de famille. Leur amitié ne les empêche pas d'avoir des méthodes parfaitement différentes. Mais la disparition de cent kilos d'héroine, dérobés dans les locaux mêmes de la brigade des stups, va leur faire oublier leur concept sur la façon d'exercer leur métier, pour se lancer a la poursuite des voleurs.",76,1366202739,,0,,1,0,http://www.youtube.com/watch?v=v-8b_8TbreA,,
427,1,film,Bad Boys II,http://gdata.youtube.com/feeds/api/playlists/52E1253A16049BA8?alt=rss,admin,http://fr.web.img2.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/35/14/95/18364304.jpg,2003,Michael Bay,"Will Smith, Martin Lawrence, Jordi Mollá",Action,USA,,,"Les policiers Marcus Burnett et Mike Lowrey enquêtent sur Tapia, un ambitieux baron de la drogue décidé à tout pour inonder Miami d'un nouveau poison et accroître son empire. Au cours de leurs investigations, ils se voient épaulés par Syd, la soeur de Marcus, également agent de la D.E.A. (Drug Enforcement Agency). Mike s'éprendra de la demoiselle, provoquant ainsi quelques tensions entre lui et son partenaire...",83,1366202739,,0,,1,0,http://www.youtube.com/watch?v=UDmDw_6oSNg,,
428,1,film,La Mort dans la peau,http://gdata.youtube.com/feeds/api/playlists/F69385DA15D9A911?alt=rss,admin,http://fr.web.img2.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/35/26/69/18386968.jpg,2004,Paul Greengrass,"Matt Damon, Franka Potente, Brian Cox",Action,USA,,,"Depuis deux ans, l'ex-agent / tueur à gages de la CIA Jason Bourne et sa compagne Marie ont réussi à tromper leurs poursuivants au prix d'une vigilance sans faille. Ce paisible village de Goa aurait dû être leur dernier refuge. Vain espoir. Deux ans plus tôt, Jason avait juré de se venger de quiconque le relancerait. Il tiendra parole...",100,1366202739,,0,,1,0,http://www.youtube.com/watch?v=_ZiSRZogEY8,,
429,1,film,La Mémoire dans la peau,http://gdata.youtube.com/feeds/api/playlists/6D7CDA10E039529B?alt=rss,admin,http://fr.web.img5.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/00/02/48/77/affiche2.jpg,2002,Doug Liman,"Matt Damon, Franka Potente, Chris Cooper",Thriller,"AMÉRICAIN , TCHÈQUE",,,"Sur la côte adriatique, un petit bateau de pêche repère le corps inanimé d'un homme ballotté par les flots. Des marins s'empressent de le repêcher. Portant des traces de balles dans le dos, cet homme à l'identité inconnue a miraculeusement survécu, mais il ne se souvient plus de rien. Même pas de son nom. Et encore moins des raisons pour lesquelles on a tenté de le tuer. Toutefois, un indice subsiste : de sa hanche est extraite une petite capsule holographique indiquant un numéro de compte à Zurich. L'inconnu se rend alors dans une banque suisse afin de faire la lumière sur son identité. Une fois sur place, il découvre dans un coffre-fort une malette contenant plusieurs milliers de dollars, un pistolet, un passeport au nom de Jason Bourne et six autres documents d'identité de diverses nationalités. Ce dernier s'aperçoit bientôt qu'il est suivi à la trace par une mystérieuse organisation.",120,1366202739,,0,,1,0,http://www.youtube.com/watch?v=tFlUm5sLR9I,,
430,1,film,Arrête-moi si tu peux,http://gdata.youtube.com/feeds/api/playlists/8AF80A197660779C?alt=rss,admin,http://fr.web.img4.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/00/02/54/32/aff2.jpg,2003,Steven Spielberg,"Leonardo DiCaprio, Tom Hanks, Christopher Walken",Comédie,USA,,,"Dans les années soixante, le jeune Frank Abagnale Jr. est passé maître dans l'art de l'escroquerie, allant jusqu'à détourner 2,5 millions de dollars et à figurer sur les listes du FBI comme l'un des dix individus les plus recherchés des Etats-Unis. Véritable caméléon, Frank revêt des identités aussi diverses que celles de pilote de ligne, de médecin, de professeur d'université ou encore d'assistant du procureur. Carl Hanratty, agent du FBI à l'apparence stricte, fait de la traque de Frank Abagnale Jr. sa mission prioritaire, mais ce dernier reste pendant longtemps insaisissable...",110,1366202739,,0,,1,0,http://www.youtube.com/watch?v=UzrTyz0Cf6A,,
431,1,film,L'Agence,http://gdata.youtube.com/feeds/api/playlists/7BDD5A77F491AB71?alt=rss,admin,http://fr.web.img3.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/82/30/14/19640223.jpg,2011,George Nolfi,"Matt Damon, Emily Blunt, Michael Kelly",Science fiction,USA,,,"Sommes-nous maîtres de notre destin ? Ou sommes-nous manipulés par des forces invisibles ? David Norris entrevoit l'avenir que le Sort lui réserve et se rend compte qu'il aspire à une autre vie que celle qui lui a été tracée. Pour y parvenir, il va devoir poursuivre la femme, dont il est tombé follement amoureux, à travers les rues de New York et ses réseaux souterrains...",114,1366202739,,0,,1,0,http://www.youtube.com/watch?v=kb4QLbRN60M,,
432,1,film,L'Agence tous risques,http://gdata.youtube.com/feeds/api/playlists/BA6B756A59D79B6C?alt=rss,admin,http://fr.web.img6.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/73/05/71/19447495.jpg,2010,Joe Carnahan,"Liam Neeson, Bradley Cooper, Jessica Biel",Action,USA,,,"Aucune équipe ne ressemble à celle de L’Agence Tous Risques. Quatre hommes, hyper qualifiés et autrefois membres respectés d’une unité d’élite de l’armée, sont chargés d’une mission classée top-secret destinée à les piéger, et qui les conduit en prison pour un crime qu’ils n’ont pas commis. Mais la somme de leurs talents leur permet une évasion sans accroc. Devenus des rebelles, ils décident de blanchir leurs noms et de retrouver les vrais coupables.",93,1366202739,,0,,1,0,http://www.youtube.com/watch?v=dqK-iAKqB8o,,
